transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,currency,branch_id,merchant_category,is_flagged
TX00039909,ACC000770,2025-10-23,13:37,Maaş Yatışı,24189.28,TRY,BR009,,False
TX00039910,ACC000770,2025-10-26,13:15,Market/Alışveriş,1627.78,TRY,BR011,Eğitim,False
TX00039911,ACC000770,2025-10-27,23:34,Döviz İşlemi,1488.16,TRY,BR006,,False
TX00039912,ACC000770,2025-10-29,11:27,Maaş Yatışı,27079.06,TRY,BR019,,False
TX00039913,ACC000770,2025-10-31,03:48,Fatura Ödemesi,-1544.81,TRY,BR012,,False
TX00039914,ACC000770,2025-11-02,09:59,Maaş Yatışı,13994.42,TRY,BR020,,False
TX00039915,ACC000770,2025-11-06,11:14,Döviz İşlemi,1025.76,TRY,BR011,,False
TX00039916,ACC000770,2025-11-09,07:04,Market/Alışveriş,1006.35,TRY,BR011,Restoran,False
TX00039917,ACC000770,2025-11-10,14:16,Yatırım İşlemi,8323.56,TRY,BR012,,False
TX00039918,ACC000770,2025-11-13,06:48,Havale/EFT,1404.0,TRY,BR005,,False
TX00039919,ACC000770,2025-11-20,04:31,ATM Para Çekme,-464.36,TRY,BR012,,False
TX00039920,ACC000770,2025-11-26,06:33,Havale/EFT,736.32,TRY,BR009,,False
TX00039921,ACC000770,2025-11-28,17:46,Fatura Ödemesi,-992.65,TRY,BR004,,False
TX00039922,ACC000770,2025-11-29,04:06,Havale/EFT,-3996.09,TRY,BR016,,False
TX00039923,ACC000770,2025-12-04,07:50,Kredi Kartı Harcaması,999.42,TRY,BR018,Diğer,False
TX00039924,ACC000770,2025-12-06,04:39,Havale/EFT,-7436.56,TRY,BR013,,False
TX00039925,ACC000770,2025-12-07,00:32,ATM Para Çekme,-441.26,TRY,BR005,,False
TX00039926,ACC000770,2025-12-13,07:29,ATM Para Çekme,-4155.45,TRY,BR006,,False
TX00039927,ACC000770,2025-12-26,12:02,Fatura Ödemesi,-667.12,TRY,BR019,,False
TX00039928,ACC000770,2026-01-05,22:11,Kredi Kartı Harcaması,1350.17,TRY,BR010,Restoran,False
TX00039929,ACC000770,2026-01-09,16:49,Fatura Ödemesi,-1244.43,TRY,BR009,,False
TX00039930,ACC000770,2026-01-17,12:31,Fatura Ödemesi,-800.86,TRY,BR011,,False
TX00039931,ACC000770,2026-01-20,17:31,Fatura Ödemesi,-579.24,TRY,BR010,,False
TX00039932,ACC000770,2026-01-22,08:23,Maaş Yatışı,21334.84,TRY,BR007,,False
TX00039933,ACC000770,2026-01-24,11:13,Kredi Kartı Harcaması,1353.56,TRY,BR001,Diğer,False
TX00039934,ACC000770,2026-02-09,01:05,Döviz İşlemi,-2008.35,TRY,BR016,,False
TX00039935,ACC000770,2026-02-13,02:01,Döviz İşlemi,4635.93,TRY,BR007,,False
TX00039936,ACC000770,2026-02-18,07:59,ATM Para Çekme,-2098.03,TRY,BR002,,False
TX00039937,ACC000770,2026-02-22,15:30,Fatura Ödemesi,-313.38,TRY,BR010,,False
TX00039938,ACC000770,2026-02-23,04:53,Fatura Ödemesi,-852.0,TRY,BR002,,False
TX00039939,ACC000770,2026-03-01,06:44,Döviz İşlemi,1998.28,TRY,BR007,,False
TX00039940,ACC000770,2026-03-03,06:24,Kredi Kartı Harcaması,452.78,TRY,BR009,Market,False
TX00039941,ACC000770,2026-03-08,20:56,Market/Alışveriş,-616.85,TRY,BR005,E-ticaret,False
TX00039942,ACC000770,2026-03-10,15:05,Havale/EFT,5601.3,TRY,BR010,,False
TX00039943,ACC000770,2026-03-13,12:51,Kredi Kartı Harcaması,3168.26,TRY,BR007,Restoran,False
TX00039944,ACC000770,2026-03-20,12:04,Market/Alışveriş,-5849.69,TRY,BR017,Akaryakıt,False
TX00039945,ACC000770,2026-03-21,16:07,Yatırım İşlemi,-659.27,TRY,BR013,,False
TX00039946,ACC000770,2026-03-22,09:53,Kredi Kartı Harcaması,3107.74,TRY,BR002,Restoran,False
TX00039947,ACC000770,2026-04-02,18:13,Market/Alışveriş,2706.81,TRY,BR017,Restoran,False
TX00039948,ACC000770,2026-04-15,07:04,Döviz İşlemi,-408.06,TRY,BR009,,False
TX00039949,ACC000770,2026-04-18,22:49,Maaş Yatışı,20779.84,TRY,BR016,,False
TX00039950,ACC000770,2026-04-21,08:46,ATM Para Çekme,-1891.24,TRY,BR001,,False
TX00039951,ACC000770,2026-05-01,09:32,Havale/EFT,2471.43,TRY,BR014,,False
TX00039952,ACC000770,2026-05-02,17:47,Kredi Kartı Harcaması,785.55,TRY,BR011,Elektronik,False
TX00039953,ACC000770,2026-05-09,04:11,ATM Para Çekme,-287.9,TRY,BR013,,False
TX00039954,ACC000770,2026-05-12,23:52,Döviz İşlemi,3040.6,TRY,BR004,,False
TX00039955,ACC000770,2026-05-15,20:48,Market/Alışveriş,1439.32,TRY,BR012,Sağlık,False
TX00039956,ACC000770,2026-05-18,00:46,Döviz İşlemi,6770.47,TRY,BR003,,False
TX00039957,ACC000770,2026-06-03,10:05,ATM Para Çekme,-351.88,TRY,BR010,,False
TX00039958,ACC000770,2026-06-09,14:17,Yatırım İşlemi,6536.36,TRY,BR019,,False
TX00039959,ACC000770,2026-06-10,22:15,Maaş Yatışı,23974.69,TRY,BR001,,False
TX00039960,ACC000770,2026-06-20,16:43,Döviz İşlemi,-473.88,TRY,BR010,,False
TX00039961,ACC000770,2026-06-26,09:17,Havale/EFT,2924.95,TRY,BR012,,False
TX00039962,ACC000770,2026-06-27,01:24,Yatırım İşlemi,-4307.98,TRY,BR019,,False
TX00039963,ACC000770,2026-06-28,05:49,ATM Para Çekme,-850.88,TRY,BR006,,False
TX00039964,ACC000770,2026-07-06,08:33,Fatura Ödemesi,-230.43,TRY,BR006,,False
TX00039965,ACC000770,2026-07-09,20:43,ATM Para Çekme,-1610.31,TRY,BR013,,False
TX00039966,ACC000770,2026-07-10,03:48,Döviz İşlemi,-1060.21,TRY,BR015,,False
TX00039967,ACC000770,2026-07-20,06:41,Maaş Yatışı,19984.33,TRY,BR012,,False
TX00039968,ACC000770,2026-07-24,12:34,Döviz İşlemi,6799.84,TRY,BR015,,False
TX00039969,ACC000770,2026-07-26,22:11,Fatura Ödemesi,-2192.71,TRY,BR011,,False
TX00039970,ACC000770,2026-07-30,23:26,Yatırım İşlemi,1000.03,TRY,BR014,,False
TX00039971,ACC000770,2026-08-01,13:45,Maaş Yatışı,20961.02,TRY,BR012,,False
TX00039972,ACC000770,2026-08-03,02:03,Market/Alışveriş,-5051.63,TRY,BR018,Eğitim,False
TX00039973,ACC000770,2026-08-09,22:53,Havale/EFT,317.84,TRY,BR009,,False
TX00039974,ACC000770,2026-08-11,09:34,Fatura Ödemesi,-1157.51,TRY,BR017,,False
TX00039975,ACC000770,2026-08-16,13:21,Maaş Yatışı,21080.41,TRY,BR013,,False
TX00039976,ACC000771,2024-09-04,00:43,ATM Para Çekme,-921.22,TRY,BR002,,False
TX00039977,ACC000771,2024-09-12,11:54,Yatırım İşlemi,2887.95,TRY,BR015,,False
TX00039978,ACC000771,2024-10-05,02:31,ATM Para Çekme,-1463.62,TRY,BR008,,False
TX00039979,ACC000771,2024-10-19,05:04,Maaş Yatışı,27208.75,TRY,BR010,,False
TX00039980,ACC000771,2024-11-03,18:05,Kredi Kartı Harcaması,1645.16,TRY,BR010,Elektronik,False
TX00039981,ACC000771,2024-12-03,23:24,Fatura Ödemesi,-170.58,TRY,BR007,,False
TX00039982,ACC000771,2025-01-31,10:07,Döviz İşlemi,2735.42,TRY,BR002,,False
TX00039983,ACC000771,2025-03-13,01:21,Maaş Yatışı,22061.43,TRY,BR005,,False
TX00039984,ACC000771,2025-03-14,16:06,Maaş Yatışı,23578.62,TRY,BR014,,False
TX00039985,ACC000771,2025-03-30,21:01,Havale/EFT,-332.14,TRY,BR017,,False
TX00039986,ACC000771,2025-04-09,18:34,Maaş Yatışı,22413.61,TRY,BR004,,False
TX00039987,ACC000771,2025-05-29,17:35,Kredi Kartı Harcaması,1546.36,TRY,BR016,Elektronik,False
TX00039988,ACC000771,2025-06-21,19:31,Yatırım İşlemi,-1422.59,TRY,BR020,,False
TX00039989,ACC000771,2025-06-22,09:32,Havale/EFT,186.38,TRY,BR005,,False
TX00039990,ACC000771,2025-08-07,22:49,Maaş Yatışı,6512.54,TRY,BR017,,False
TX00039991,ACC000771,2025-08-15,12:46,ATM Para Çekme,-1819.01,TRY,BR006,,False
TX00039992,ACC000771,2025-08-21,11:23,Market/Alışveriş,-2742.0,TRY,BR004,Diğer,False
TX00039993,ACC000771,2025-08-24,21:38,ATM Para Çekme,-3038.22,TRY,BR001,,False
TX00039994,ACC000771,2025-08-30,09:13,Fatura Ödemesi,-164.82,TRY,BR016,,False
TX00039995,ACC000771,2025-09-07,12:09,ATM Para Çekme,-415.84,TRY,BR013,,False
TX00039996,ACC000771,2025-09-26,03:28,Market/Alışveriş,-4447.19,TRY,BR005,E-ticaret,False
TX00039997,ACC000771,2025-10-06,19:46,Kredi Kartı Harcaması,467.85,TRY,BR005,Fatura/Kamu,False
TX00039998,ACC000771,2025-10-24,05:48,Maaş Yatışı,21518.81,TRY,BR001,,False
TX00039999,ACC000771,2025-12-07,17:36,Market/Alışveriş,-5072.47,TRY,BR007,Seyahat,False
TX00040000,ACC000771,2025-12-12,08:34,Market/Alışveriş,-1505.97,TRY,BR004,Diğer,False
TX00040001,ACC000771,2026-01-05,12:51,Maaş Yatışı,17257.6,TRY,BR009,,False
TX00040002,ACC000771,2026-01-18,06:57,Döviz İşlemi,3683.93,TRY,BR007,,False
TX00040003,ACC000771,2026-01-19,09:10,Kredi Kartı Harcaması,431.13,TRY,BR011,Seyahat,False
TX00040004,ACC000771,2026-02-03,07:56,Fatura Ödemesi,-565.43,TRY,BR007,,False
TX00040005,ACC000771,2026-02-11,23:15,Maaş Yatışı,17516.98,TRY,BR020,,False
TX00040006,ACC000771,2026-03-29,09:41,Maaş Yatışı,14210.26,TRY,BR017,,False
TX00040007,ACC000771,2026-04-02,08:48,Döviz İşlemi,-2866.28,TRY,BR003,,False
TX00040008,ACC000771,2026-04-08,20:14,Kredi Kartı Harcaması,471.93,TRY,BR016,Elektronik,False
TX00040009,ACC000771,2026-05-06,20:08,Fatura Ödemesi,-495.98,TRY,BR013,,False
TX00040010,ACC000771,2026-05-08,10:12,Havale/EFT,-3963.46,TRY,BR003,,False
TX00040011,ACC000771,2026-05-17,20:47,ATM Para Çekme,-565.19,TRY,BR014,,False
TX00040012,ACC000771,2026-05-20,05:15,Döviz İşlemi,4486.93,TRY,BR013,,False
TX00040013,ACC000771,2026-05-25,09:20,Yatırım İşlemi,-4755.59,TRY,BR002,,False
TX00040014,ACC000771,2026-05-28,05:07,ATM Para Çekme,-644.14,TRY,BR009,,False
TX00040015,ACC000771,2026-06-01,07:13,Döviz İşlemi,-5422.31,TRY,BR001,,False
TX00040016,ACC000771,2026-06-03,12:42,Döviz İşlemi,5280.05,TRY,BR003,,False
TX00040017,ACC000771,2026-06-21,09:23,ATM Para Çekme,-5756.4,TRY,BR009,,False
TX00040018,ACC000771,2026-07-03,01:57,Kredi Kartı Harcaması,1470.93,TRY,BR013,Akaryakıt,False
TX00040019,ACC000771,2026-07-08,05:12,Havale/EFT,127.7,TRY,BR011,,False
TX00040020,ACC000771,2026-07-14,06:38,Döviz İşlemi,1091.04,TRY,BR007,,False
TX00040021,ACC000771,2026-07-17,20:51,Market/Alışveriş,-2743.27,TRY,BR006,Diğer,False
TX00040022,ACC000771,2026-08-10,01:54,Fatura Ödemesi,-483.5,TRY,BR015,,False
TX00040023,ACC000772,2025-09-23,16:59,ATM Para Çekme,-135.76,TRY,BR007,,False
TX00040024,ACC000772,2025-11-01,04:16,Maaş Yatışı,21609.59,TRY,BR008,,False
TX00040025,ACC000772,2026-01-18,20:52,Fatura Ödemesi,-1382.81,TRY,BR010,,False
TX00040026,ACC000772,2026-03-03,08:30,Maaş Yatışı,23740.29,TRY,BR015,,False
TX00040027,ACC000772,2026-03-24,19:40,Maaş Yatışı,34199.12,TRY,BR016,,False
TX00040028,ACC000772,2026-03-27,16:17,Yatırım İşlemi,5125.07,TRY,BR007,,False
TX00040029,ACC000772,2026-04-06,14:33,Havale/EFT,-3663.38,TRY,BR005,,False
TX00040030,ACC000772,2026-04-28,20:18,Havale/EFT,6105.1,TRY,BR016,,False
TX00040031,ACC000772,2026-04-29,00:03,Market/Alışveriş,4819.14,TRY,BR020,Elektronik,False
TX00040032,ACC000772,2026-06-20,10:50,Maaş Yatışı,30966.32,TRY,BR019,,False
TX00040033,ACC000772,2026-06-26,23:48,Fatura Ödemesi,-374.44,TRY,BR001,,False
TX00040034,ACC000772,2026-07-28,10:01,Market/Alışveriş,3303.44,TRY,BR005,Elektronik,False
TX00040035,ACC000773,2026-03-06,05:57,Yatırım İşlemi,3237.56,TRY,BR020,,False
TX00040036,ACC000773,2026-03-23,06:16,Döviz İşlemi,-6030.22,TRY,BR005,,False
TX00040037,ACC000773,2026-03-25,19:42,Kredi Kartı Harcaması,1274.71,TRY,BR009,Akaryakıt,False
TX00040038,ACC000773,2026-04-19,07:28,Yatırım İşlemi,-1305.88,TRY,BR004,,False
TX00040039,ACC000773,2026-04-27,13:17,ATM Para Çekme,-533.59,TRY,BR002,,False
TX00040040,ACC000773,2026-05-25,00:25,Havale/EFT,-3545.99,TRY,BR008,,False
TX00040041,ACC000773,2026-06-16,15:13,Maaş Yatışı,25366.74,TRY,BR003,,False
TX00040042,ACC000773,2026-06-24,00:34,Döviz İşlemi,1214.67,TRY,BR020,,False
TX00040043,ACC000773,2026-06-30,08:19,Havale/EFT,-3851.8,TRY,BR002,,False
TX00040044,ACC000773,2026-07-01,10:32,Fatura Ödemesi,-393.86,TRY,BR011,,False
TX00040045,ACC000773,2026-07-26,09:02,ATM Para Çekme,-1309.66,TRY,BR015,,False
TX00040046,ACC000773,2026-08-05,18:37,Maaş Yatışı,23747.08,TRY,BR004,,False
TX00040047,ACC000773,2026-08-06,06:57,Yatırım İşlemi,2367.37,TRY,BR013,,False
TX00040048,ACC000773,2026-08-09,12:56,Yatırım İşlemi,809.33,TRY,BR007,,False
TX00040049,ACC000773,2026-08-18,21:38,ATM Para Çekme,-1735.76,TRY,BR006,,False
TX00040050,ACC000773,2026-08-20,07:06,Havale/EFT,7193.54,TRY,BR002,,False
TX00040051,ACC000773,2026-08-21,01:37,Fatura Ödemesi,-182.3,TRY,BR011,,False
TX00040052,ACC000774,2026-02-24,03:31,Maaş Yatışı,22220.31,USD,BR003,,False
TX00040053,ACC000774,2026-03-01,14:42,ATM Para Çekme,-273.75,USD,BR011,,False
TX00040054,ACC000774,2026-05-15,12:17,Havale/EFT,4909.54,USD,BR004,,False
TX00040055,ACC000774,2026-06-03,05:11,Kredi Kartı Harcaması,1342.51,USD,BR017,Diğer,True
TX00040056,ACC000774,2026-06-13,09:17,Havale/EFT,167.34,USD,BR005,,False
TX00040057,ACC000774,2026-07-09,01:18,Döviz İşlemi,1387.06,USD,BR017,,False
TX00040058,ACC000774,2026-08-01,17:41,ATM Para Çekme,-218.42,USD,BR013,,False
TX00040059,ACC000774,2026-08-20,22:03,Maaş Yatışı,15694.9,USD,BR015,,False
TX00040060,ACC000774,2026-08-21,21:37,Maaş Yatışı,16133.36,USD,BR013,,False
TX00040061,ACC000775,2025-04-02,14:15,Kredi Kartı Harcaması,233.15,TRY,BR006,Eğitim,False
TX00040062,ACC000775,2025-04-22,01:16,Market/Alışveriş,3491.34,TRY,BR004,Eğitim,False
TX00040063,ACC000775,2025-05-01,21:00,Maaş Yatışı,33737.21,TRY,BR019,,False
TX00040064,ACC000775,2025-05-14,05:32,Havale/EFT,-2898.61,TRY,BR008,,False
TX00040065,ACC000775,2025-05-18,21:25,Market/Alışveriş,-263.22,TRY,BR009,E-ticaret,False
TX00040066,ACC000775,2025-06-17,02:10,Kredi Kartı Harcaması,1258.08,TRY,BR019,Fatura/Kamu,False
TX00040067,ACC000775,2025-06-25,10:50,Kredi Kartı Harcaması,533.35,TRY,BR020,E-ticaret,False
TX00040068,ACC000775,2025-07-01,21:24,Döviz İşlemi,-1618.81,TRY,BR004,,False
TX00040069,ACC000775,2025-07-10,05:50,Yatırım İşlemi,5923.19,TRY,BR015,,False
TX00040070,ACC000775,2025-07-31,18:22,Market/Alışveriş,4190.03,TRY,BR018,Sağlık,False
TX00040071,ACC000775,2025-08-18,09:12,Kredi Kartı Harcaması,2813.02,TRY,BR002,Market,False
TX00040072,ACC000775,2025-08-27,19:07,Havale/EFT,3482.63,TRY,BR005,,False
TX00040073,ACC000775,2025-09-02,04:23,Döviz İşlemi,2955.31,TRY,BR010,,False
TX00040074,ACC000775,2025-09-08,18:15,Market/Alışveriş,-2701.87,TRY,BR001,Diğer,False
TX00040075,ACC000775,2025-09-13,13:07,Yatırım İşlemi,9881.99,TRY,BR006,,False
TX00040076,ACC000775,2025-09-20,20:41,Döviz İşlemi,-7912.32,TRY,BR020,,False
TX00040077,ACC000775,2025-10-03,21:39,ATM Para Çekme,-414.02,TRY,BR017,,False
TX00040078,ACC000775,2025-10-09,08:04,Kredi Kartı Harcaması,1215.07,TRY,BR009,Market,False
TX00040079,ACC000775,2025-10-19,15:47,Havale/EFT,-504.39,TRY,BR008,,False
TX00040080,ACC000775,2025-11-04,21:15,Yatırım İşlemi,468.69,TRY,BR004,,False
TX00040081,ACC000775,2025-11-22,05:33,Havale/EFT,2504.46,TRY,BR008,,False
TX00040082,ACC000775,2025-12-23,10:05,Havale/EFT,-2949.71,TRY,BR004,,False
TX00040083,ACC000775,2025-12-28,13:41,Fatura Ödemesi,-1231.71,TRY,BR020,,False
TX00040084,ACC000775,2026-01-08,01:35,Havale/EFT,3505.2,TRY,BR007,,False
TX00040085,ACC000775,2026-01-14,22:38,ATM Para Çekme,-981.25,TRY,BR007,,False
TX00040086,ACC000775,2026-01-19,15:41,Havale/EFT,2231.13,TRY,BR014,,False
TX00040087,ACC000775,2026-01-22,10:22,Fatura Ödemesi,-1286.41,TRY,BR011,,False
TX00040088,ACC000775,2026-01-23,17:11,Market/Alışveriş,6007.31,TRY,BR014,Seyahat,False
TX00040089,ACC000775,2026-02-14,19:05,Döviz İşlemi,1765.24,TRY,BR011,,False
TX00040090,ACC000775,2026-02-20,05:19,Market/Alışveriş,394.08,TRY,BR014,Akaryakıt,False
TX00040091,ACC000775,2026-03-02,20:48,Yatırım İşlemi,-4244.68,TRY,BR017,,False
TX00040092,ACC000775,2026-03-13,08:01,Market/Alışveriş,3803.48,TRY,BR019,Sağlık,False
TX00040093,ACC000775,2026-03-22,23:52,Kredi Kartı Harcaması,435.25,TRY,BR018,Sağlık,False
TX00040094,ACC000775,2026-03-23,05:28,ATM Para Çekme,-529.81,TRY,BR009,,False
TX00040095,ACC000775,2026-04-08,14:43,Maaş Yatışı,23126.31,TRY,BR017,,False
TX00040096,ACC000775,2026-04-18,07:01,Döviz İşlemi,-4565.76,TRY,BR009,,False
TX00040097,ACC000775,2026-04-26,11:44,Yatırım İşlemi,745.94,TRY,BR005,,False
TX00040098,ACC000775,2026-04-28,13:03,Maaş Yatışı,33802.54,TRY,BR004,,False
TX00040099,ACC000775,2026-05-08,21:40,Fatura Ödemesi,-652.64,TRY,BR016,,False
TX00040100,ACC000775,2026-05-13,16:48,ATM Para Çekme,-1527.89,TRY,BR002,,False
TX00040101,ACC000775,2026-05-15,15:01,Maaş Yatışı,18178.24,TRY,BR007,,False
TX00040102,ACC000775,2026-05-28,01:39,Maaş Yatışı,16862.41,TRY,BR012,,False
TX00040103,ACC000775,2026-05-29,04:23,Market/Alışveriş,1511.77,TRY,BR013,Eğitim,False
TX00040104,ACC000775,2026-06-04,13:06,Döviz İşlemi,4377.43,TRY,BR009,,False
TX00040105,ACC000775,2026-06-09,01:06,Havale/EFT,196.79,TRY,BR014,,False
TX00040106,ACC000775,2026-06-14,11:15,Yatırım İşlemi,4518.44,TRY,BR010,,False
TX00040107,ACC000775,2026-06-19,06:27,ATM Para Çekme,-877.11,TRY,BR002,,False
TX00040108,ACC000775,2026-06-23,19:14,Fatura Ödemesi,-952.38,TRY,BR005,,False
TX00040109,ACC000775,2026-07-19,12:21,ATM Para Çekme,-385.04,TRY,BR002,,False
TX00040110,ACC000775,2026-08-08,21:49,Havale/EFT,-2920.05,TRY,BR002,,False
TX00040111,ACC000775,2026-08-15,05:31,Yatırım İşlemi,954.06,TRY,BR013,,False
TX00040112,ACC000775,2026-08-19,05:35,Döviz İşlemi,7643.37,TRY,BR007,,False
TX00040113,ACC000776,2026-04-13,14:51,Maaş Yatışı,18643.42,TRY,BR020,,False
TX00040114,ACC000776,2026-04-17,05:59,Fatura Ödemesi,-2369.24,TRY,BR015,,False
TX00040115,ACC000776,2026-04-26,09:24,Fatura Ödemesi,-658.03,TRY,BR006,,False
TX00040116,ACC000776,2026-04-27,09:44,ATM Para Çekme,-113.6,TRY,BR007,,False
TX00040117,ACC000776,2026-05-02,21:33,Fatura Ödemesi,-940.1,TRY,BR017,,False
TX00040118,ACC000776,2026-05-15,06:41,Market/Alışveriş,569.76,TRY,BR018,Restoran,False
TX00040119,ACC000776,2026-05-17,10:58,Kredi Kartı Harcaması,256.67,TRY,BR001,Fatura/Kamu,False
TX00040120,ACC000776,2026-05-18,07:34,Yatırım İşlemi,4154.13,TRY,BR008,,False
TX00040121,ACC000776,2026-05-19,20:25,Maaş Yatışı,24337.55,TRY,BR011,,False
TX00040122,ACC000776,2026-05-24,15:20,Döviz İşlemi,623.18,TRY,BR005,,False
TX00040123,ACC000776,2026-05-26,23:38,Yatırım İşlemi,-3859.21,TRY,BR008,,False
TX00040124,ACC000776,2026-06-01,19:17,Fatura Ödemesi,-579.6,TRY,BR012,,False
TX00040125,ACC000776,2026-06-04,21:24,Döviz İşlemi,-2171.15,TRY,BR007,,False
TX00040126,ACC000776,2026-06-11,15:46,ATM Para Çekme,-1001.9,TRY,BR013,,False
TX00040127,ACC000776,2026-06-14,13:12,Fatura Ödemesi,-1080.75,TRY,BR002,,False
TX00040128,ACC000776,2026-06-15,01:11,Maaş Yatışı,11786.36,TRY,BR001,,False
TX00040129,ACC000776,2026-06-17,21:58,Market/Alışveriş,-3138.41,TRY,BR016,Restoran,False
TX00040130,ACC000776,2026-06-20,01:23,Maaş Yatışı,25614.66,TRY,BR004,,False
TX00040131,ACC000776,2026-06-21,13:20,ATM Para Çekme,-3313.66,TRY,BR016,,False
TX00040132,ACC000776,2026-06-29,05:24,Kredi Kartı Harcaması,4910.02,TRY,BR007,Eğitim,False
TX00040133,ACC000776,2026-07-01,05:56,Fatura Ödemesi,-784.56,TRY,BR003,,False
TX00040134,ACC000776,2026-07-03,01:11,ATM Para Çekme,-773.35,TRY,BR008,,False
TX00040135,ACC000776,2026-07-05,04:35,ATM Para Çekme,-1342.31,TRY,BR006,,False
TX00040136,ACC000776,2026-07-07,17:39,Fatura Ödemesi,-855.66,TRY,BR018,,False
TX00040137,ACC000776,2026-07-11,13:23,Market/Alışveriş,1098.21,TRY,BR008,Market,False
TX00040138,ACC000776,2026-07-14,01:23,Yatırım İşlemi,1292.31,TRY,BR016,,False
TX00040139,ACC000776,2026-07-15,11:53,Havale/EFT,-5812.42,TRY,BR011,,False
TX00040140,ACC000776,2026-07-18,15:29,Maaş Yatışı,16046.64,TRY,BR006,,False
TX00040141,ACC000776,2026-07-22,10:52,Havale/EFT,-4652.86,TRY,BR020,,False
TX00040142,ACC000776,2026-07-25,14:33,Döviz İşlemi,3609.2,TRY,BR010,,False
TX00040143,ACC000776,2026-08-02,14:28,Fatura Ödemesi,-346.53,TRY,BR018,,False
TX00040144,ACC000776,2026-08-08,13:29,Market/Alışveriş,301.22,TRY,BR019,Restoran,False
TX00040145,ACC000776,2026-08-10,23:54,Market/Alışveriş,1055.47,TRY,BR001,Seyahat,False
TX00040146,ACC000776,2026-08-17,07:36,Kredi Kartı Harcaması,153.27,TRY,BR007,Diğer,False
TX00040147,ACC000777,2026-04-30,13:05,Kredi Kartı Harcaması,1551.39,TRY,BR005,Akaryakıt,False
TX00040148,ACC000777,2026-05-13,17:18,ATM Para Çekme,-768.66,TRY,BR001,,False
TX00040149,ACC000777,2026-05-14,20:14,ATM Para Çekme,-560.9,TRY,BR018,,False
TX00040150,ACC000777,2026-05-17,08:36,Fatura Ödemesi,-417.97,TRY,BR010,,False
TX00040151,ACC000777,2026-05-24,10:36,Maaş Yatışı,16443.95,TRY,BR016,,False
TX00040152,ACC000777,2026-07-09,11:25,ATM Para Çekme,-1575.33,TRY,BR016,,False
TX00040153,ACC000777,2026-07-23,01:03,Fatura Ödemesi,-1140.95,TRY,BR013,,False
TX00040154,ACC000777,2026-07-30,22:17,Maaş Yatışı,19683.81,TRY,BR010,,False
TX00040155,ACC000778,2026-02-07,18:04,Fatura Ödemesi,-219.81,TRY,BR003,,False
TX00040156,ACC000778,2026-02-21,22:12,Döviz İşlemi,1370.31,TRY,BR002,,False
TX00040157,ACC000778,2026-03-21,19:57,Kredi Kartı Harcaması,747.71,TRY,BR004,E-ticaret,False
TX00040158,ACC000778,2026-03-31,02:50,Döviz İşlemi,2990.88,TRY,BR010,,False
TX00040159,ACC000778,2026-04-21,08:31,Fatura Ödemesi,-438.11,TRY,BR020,,False
TX00040160,ACC000778,2026-05-18,22:43,Yatırım İşlemi,-2122.13,TRY,BR001,,False
TX00040161,ACC000778,2026-05-31,09:08,Maaş Yatışı,23859.94,TRY,BR002,,False
TX00040162,ACC000778,2026-06-02,08:06,ATM Para Çekme,-2286.95,TRY,BR019,,False
TX00040163,ACC000778,2026-06-26,13:56,ATM Para Çekme,-1683.13,TRY,BR019,,False
TX00040164,ACC000778,2026-07-03,09:21,Kredi Kartı Harcaması,1318.76,TRY,BR010,Restoran,False
TX00040165,ACC000778,2026-07-09,01:14,Market/Alışveriş,3046.46,TRY,BR016,Diğer,False
TX00040166,ACC000778,2026-07-15,13:51,Kredi Kartı Harcaması,676.63,TRY,BR013,E-ticaret,False
TX00040167,ACC000778,2026-07-28,09:04,Fatura Ödemesi,-370.53,TRY,BR013,,False
TX00040168,ACC000778,2026-08-02,09:55,Döviz İşlemi,-3927.22,TRY,BR009,,False
TX00040169,ACC000778,2026-08-18,03:43,Market/Alışveriş,2628.43,TRY,BR015,Restoran,False
TX00040170,ACC000779,2024-09-08,04:22,Kredi Kartı Harcaması,273.0,TRY,BR001,Market,False
TX00040171,ACC000779,2024-10-17,08:37,Market/Alışveriş,-2161.19,TRY,BR008,E-ticaret,False
TX00040172,ACC000779,2024-10-24,21:02,Fatura Ödemesi,-383.39,TRY,BR011,,False
TX00040173,ACC000779,2024-11-11,07:57,Market/Alışveriş,-1643.97,TRY,BR007,Diğer,False
TX00040174,ACC000779,2024-12-24,15:08,Market/Alışveriş,5130.14,TRY,BR002,Elektronik,False
TX00040175,ACC000779,2025-01-22,12:17,Fatura Ödemesi,-1050.32,TRY,BR011,,False
TX00040176,ACC000779,2025-01-27,04:18,Fatura Ödemesi,-662.74,TRY,BR005,,False
TX00040177,ACC000779,2025-01-29,21:27,Fatura Ödemesi,-126.76,TRY,BR017,,False
TX00040178,ACC000779,2025-03-06,12:01,Havale/EFT,3446.55,TRY,BR008,,False
TX00040179,ACC000779,2025-03-17,16:09,Market/Alışveriş,-7352.75,TRY,BR018,Seyahat,False
TX00040180,ACC000779,2025-04-21,23:02,Döviz İşlemi,534.27,TRY,BR004,,False
TX00040181,ACC000779,2025-04-25,22:55,Yatırım İşlemi,-536.99,TRY,BR018,,False
TX00040182,ACC000779,2025-06-19,01:56,Market/Alışveriş,1265.16,TRY,BR012,Sağlık,False
TX00040183,ACC000779,2025-07-10,05:42,Maaş Yatışı,16273.86,TRY,BR018,,False
